date,state,fips,cases,deaths,daily_cases,daily_deaths,year_month,year,code
2021-08-25,New Mexico,35,227636,4490,768,5,2021-08,2021,NM
2021-08-26,New Mexico,35,228558,4499,922,9,2021-08,2021,NM
2021-08-27,New Mexico,35,229509,4507,951,8,2021-08,2021,NM
2021-08-28,New Mexico,35,229509,4507,0,0,2021-08,2021,NM
2021-08-29,New Mexico,35,229509,4507,0,0,2021-08,2021,NM
2021-08-30,New Mexico,35,231785,4514,2276,7,2021-08,2021,NM
2021-08-31,New Mexico,35,232614,4520,829,6,2021-08,2021,NM
2021-09-01,New Mexico,35,233487,4531,873,11,2021-09,2021,NM
2021-09-02,New Mexico,35,234475,4546,988,15,2021-09,2021,NM
2021-09-03,New Mexico,35,235390,4554,915,8,2021-09,2021,NM
2021-09-04,New Mexico,35,235390,4554,0,0,2021-09,2021,NM
2021-09-05,New Mexico,35,235390,4554,0,0,2021-09,2021,NM
2021-09-06,New Mexico,35,235390,4554,0,0,2021-09,2021,NM
2021-09-07,New Mexico,35,237889,4564,2499,10,2021-09,2021,NM
2021-09-08,New Mexico,35,238430,4579,541,15,2021-09,2021,NM
2021-09-09,New Mexico,35,239006,4587,576,8,2021-09,2021,NM
2021-09-10,New Mexico,35,239886,4607,880,20,2021-09,2021,NM
2021-09-11,New Mexico,35,239886,4607,0,0,2021-09,2021,NM
2021-09-12,New Mexico,35,239886,4607,0,0,2021-09,2021,NM
2021-09-13,New Mexico,35,241663,4621,1777,14,2021-09,2021,NM
2021-09-14,New Mexico,35,242399,4633,736,12,2021-09,2021,NM
2021-09-15,New Mexico,35,243085,4651,686,18,2021-09,2021,NM
2021-09-16,New Mexico,35,243962,4664,877,13,2021-09,2021,NM
2021-09-17,New Mexico,35,244720,4677,758,13,2021-09,2021,NM
2021-09-18,New Mexico,35,244720,4677,0,0,2021-09,2021,NM
2021-09-19,New Mexico,35,244720,4677,0,0,2021-09,2021,NM
2021-09-20,New Mexico,35,246229,4691,1509,14,2021-09,2021,NM
2021-09-21,New Mexico,35,246639,4702,410,11,2021-09,2021,NM
2021-09-22,New Mexico,35,247353,4721,714,19,2021-09,2021,NM
2021-09-23,New Mexico,35,248075,4737,722,16,2021-09,2021,NM
2021-09-24,New Mexico,35,248788,4751,713,14,2021-09,2021,NM
2021-09-25,New Mexico,35,248788,4751,0,0,2021-09,2021,NM
2021-09-26,New Mexico,35,248788,4751,0,0,2021-09,2021,NM
2021-09-27,New Mexico,35,250774,4766,1986,15,2021-09,2021,NM
2021-09-28,New Mexico,35,251384,4778,610,12,2021-09,2021,NM
2021-09-29,New Mexico,35,252017,4790,633,12,2021-09,2021,NM
2021-09-30,New Mexico,35,253024,4803,1007,13,2021-09,2021,NM
2021-10-01,New Mexico,35,253815,4814,791,11,2021-10,2021,NM
2021-10-02,New Mexico,35,253815,4814,0,0,2021-10,2021,NM
2021-10-03,New Mexico,35,253815,4814,0,0,2021-10,2021,NM
2021-10-04,New Mexico,35,255577,4825,1762,11,2021-10,2021,NM
2021-10-05,New Mexico,35,256115,4832,538,7,2021-10,2021,NM
2021-10-06,New Mexico,35,256947,4842,832,10,2021-10,2021,NM
2021-10-07,New Mexico,35,257970,4856,1023,14,2021-10,2021,NM
2021-10-08,New Mexico,35,258943,4871,973,15,2021-10,2021,NM
2021-10-09,New Mexico,35,258943,4871,0,0,2021-10,2021,NM
2021-10-10,New Mexico,35,258943,4871,0,0,2021-10,2021,NM
2021-10-11,New Mexico,35,258943,4871,0,0,2021-10,2021,NM
2021-10-12,New Mexico,35,261370,4887,2427,16,2021-10,2021,NM
2021-10-13,New Mexico,35,262078,4901,708,14,2021-10,2021,NM
2021-10-14,New Mexico,35,262954,4921,876,20,2021-10,2021,NM
2021-10-15,New Mexico,35,263755,4932,801,11,2021-10,2021,NM
2021-10-16,New Mexico,35,263755,4932,0,0,2021-10,2021,NM
2021-10-17,New Mexico,35,263755,4932,0,0,2021-10,2021,NM
2021-10-18,New Mexico,35,265632,4944,1877,12,2021-10,2021,NM
2021-10-19,New Mexico,35,266148,4954,516,10,2021-10,2021,NM
2021-10-20,New Mexico,35,266777,4968,629,14,2021-10,2021,NM
2021-10-21,New Mexico,35,267909,4975,1132,7,2021-10,2021,NM
2021-10-22,New Mexico,35,268891,4989,982,14,2021-10,2021,NM
2021-10-23,New Mexico,35,268891,4989,0,0,2021-10,2021,NM
2021-10-24,New Mexico,35,268891,4989,0,0,2021-10,2021,NM
2021-10-25,New Mexico,35,271212,5004,2321,15,2021-10,2021,NM
2021-10-26,New Mexico,35,271898,5014,686,10,2021-10,2021,NM
2021-10-27,New Mexico,35,272855,5029,957,15,2021-10,2021,NM
2021-10-28,New Mexico,35,274155,5041,1300,12,2021-10,2021,NM
2021-10-29,New Mexico,35,275209,5051,1054,10,2021-10,2021,NM
2021-10-30,New Mexico,35,275209,5051,0,0,2021-10,2021,NM
2021-10-31,New Mexico,35,275209,5051,0,0,2021-10,2021,NM
2021-11-01,New Mexico,35,277835,5063,2626,12,2021-11,2021,NM
2021-11-02,New Mexico,35,278509,5075,674,12,2021-11,2021,NM
2021-11-03,New Mexico,35,279670,5087,1161,12,2021-11,2021,NM
2021-11-04,New Mexico,35,281282,5103,1612,16,2021-11,2021,NM
2021-11-05,New Mexico,35,282742,5115,1460,12,2021-11,2021,NM
2021-11-06,New Mexico,35,282742,5115,0,0,2021-11,2021,NM
2021-11-07,New Mexico,35,282742,5115,0,0,2021-11,2021,NM
2021-11-08,New Mexico,35,286086,5126,3344,11,2021-11,2021,NM
2021-11-09,New Mexico,35,287221,5137,1135,11,2021-11,2021,NM
2021-11-10,New Mexico,35,288557,5150,1336,13,2021-11,2021,NM
2021-11-11,New Mexico,35,288557,5150,0,0,2021-11,2021,NM
2021-11-12,New Mexico,35,292078,5171,3521,21,2021-11,2021,NM
2020-03-11,North Dakota,38,1,0,1,0,2020-03,2020,ND
2020-03-12,North Dakota,38,1,0,0,0,2020-03,2020,ND
2020-03-13,North Dakota,38,1,0,0,0,2020-03,2020,ND
2020-03-14,North Dakota,38,1,0,0,0,2020-03,2020,ND
2020-03-15,North Dakota,38,1,0,0,0,2020-03,2020,ND
2020-03-16,North Dakota,38,1,0,0,0,2020-03,2020,ND
2020-03-17,North Dakota,38,5,0,4,0,2020-03,2020,ND
2020-03-18,North Dakota,38,7,0,2,0,2020-03,2020,ND
2020-03-19,North Dakota,38,19,0,12,0,2020-03,2020,ND
2020-03-20,North Dakota,38,27,0,8,0,2020-03,2020,ND
2020-03-21,North Dakota,38,28,0,1,0,2020-03,2020,ND
2020-03-22,North Dakota,38,30,0,2,0,2020-03,2020,ND
2020-03-23,North Dakota,38,32,0,2,0,2020-03,2020,ND
2020-03-24,North Dakota,38,37,0,5,0,2020-03,2020,ND
2020-03-25,North Dakota,38,45,0,8,0,2020-03,2020,ND
2020-03-26,North Dakota,38,58,0,13,0,2020-03,2020,ND
2020-03-27,North Dakota,38,68,1,10,1,2020-03,2020,ND
2020-03-28,North Dakota,38,93,1,25,0,2020-03,2020,ND
2020-03-29,North Dakota,38,97,1,4,0,2020-03,2020,ND
2020-03-30,North Dakota,38,109,3,12,2,2020-03,2020,ND
2020-03-31,North Dakota,38,126,3,17,0,2020-03,2020,ND
2020-04-01,North Dakota,38,147,3,21,0,2020-04,2020,ND
2020-04-02,North Dakota,38,159,3,12,0,2020-04,2020,ND
2020-04-03,North Dakota,38,173,3,14,0,2020-04,2020,ND
2020-04-04,North Dakota,38,186,3,13,0,2020-04,2020,ND
2020-04-05,North Dakota,38,207,3,21,0,2020-04,2020,ND
2020-04-06,North Dakota,38,225,3,18,0,2020-04,2020,ND
2020-04-07,North Dakota,38,237,4,12,1,2020-04,2020,ND
2020-04-08,North Dakota,38,251,4,14,0,2020-04,2020,ND
2020-04-09,North Dakota,38,269,5,18,1,2020-04,2020,ND
2020-04-10,North Dakota,38,278,7,9,2,2020-04,2020,ND
2020-04-11,North Dakota,38,293,7,15,0,2020-04,2020,ND
2020-04-12,North Dakota,38,308,8,15,1,2020-04,2020,ND
2020-04-13,North Dakota,38,331,9,23,1,2020-04,2020,ND
2020-04-14,North Dakota,38,341,9,10,0,2020-04,2020,ND
2020-04-15,North Dakota,38,365,9,24,0,2020-04,2020,ND
2020-04-16,North Dakota,38,393,9,28,0,2020-04,2020,ND
2020-04-17,North Dakota,38,439,9,46,0,2020-04,2020,ND
2020-04-18,North Dakota,38,528,9,89,0,2020-04,2020,ND
2020-04-19,North Dakota,38,585,10,57,1,2020-04,2020,ND
2020-04-20,North Dakota,38,627,13,42,3,2020-04,2020,ND
2020-04-21,North Dakota,38,644,13,17,0,2020-04,2020,ND
2020-04-22,North Dakota,38,679,14,35,1,2020-04,2020,ND
2020-04-23,North Dakota,38,709,15,30,1,2020-04,2020,ND
2020-04-24,North Dakota,38,748,15,39,0,2020-04,2020,ND
2020-04-25,North Dakota,38,803,16,55,1,2020-04,2020,ND
2020-04-26,North Dakota,38,867,17,64,1,2020-04,2020,ND
2020-04-27,North Dakota,38,942,19,75,2,2020-04,2020,ND
2020-04-28,North Dakota,38,991,19,49,0,2020-04,2020,ND
2020-04-29,North Dakota,38,1033,19,42,0,2020-04,2020,ND
2020-04-30,North Dakota,38,1067,19,34,0,2020-04,2020,ND
2020-05-01,North Dakota,38,1107,23,40,4,2020-05,2020,ND
2020-05-02,North Dakota,38,1153,24,46,1,2020-05,2020,ND
2020-05-03,North Dakota,38,1191,25,38,1,2020-05,2020,ND
2020-05-04,North Dakota,38,1225,25,34,0,2020-05,2020,ND
2020-05-05,North Dakota,38,1266,25,41,0,2020-05,2020,ND
2020-05-06,North Dakota,38,1323,31,57,6,2020-05,2020,ND
2020-05-07,North Dakota,38,1371,31,48,0,2020-05,2020,ND
2020-05-08,North Dakota,38,1425,33,54,2,2020-05,2020,ND
2020-05-09,North Dakota,38,1464,35,39,2,2020-05,2020,ND
2020-05-10,North Dakota,38,1491,35,27,0,2020-05,2020,ND
2020-05-11,North Dakota,38,1518,36,27,1,2020-05,2020,ND
2020-05-12,North Dakota,38,1571,38,53,2,2020-05,2020,ND
2020-05-13,North Dakota,38,1647,40,76,2,2020-05,2020,ND
2020-05-14,North Dakota,38,1712,40,65,0,2020-05,2020,ND
2020-05-15,North Dakota,38,1761,42,49,2,2020-05,2020,ND
2020-05-16,North Dakota,38,1848,42,87,0,2020-05,2020,ND
2020-05-17,North Dakota,38,1900,43,52,1,2020-05,2020,ND
2020-05-18,North Dakota,38,1931,44,31,1,2020-05,2020,ND
2020-05-19,North Dakota,38,1994,45,63,1,2020-05,2020,ND
2020-05-20,North Dakota,38,2095,49,101,4,2020-05,2020,ND
2020-05-21,North Dakota,38,2229,51,134,2,2020-05,2020,ND
2020-05-22,North Dakota,38,2317,52,88,1,2020-05,2020,ND
2020-05-23,North Dakota,38,2365,52,48,0,2020-05,2020,ND
2020-05-24,North Dakota,38,2418,53,53,1,2020-05,2020,ND
2020-05-25,North Dakota,38,2457,54,39,1,2020-05,2020,ND
2020-05-26,North Dakota,38,2422,54,35,0,2020-05,2020,ND
2020-05-27,North Dakota,38,2442,59,20,5,2020-05,2020,ND
2020-05-28,North Dakota,38,2484,60,42,1,2020-05,2020,ND
2020-05-29,North Dakota,38,2523,62,39,2,2020-05,2020,ND
2020-05-30,North Dakota,38,2557,63,34,1,2020-05,2020,ND
2020-05-31,North Dakota,38,2580,64,23,1,2020-05,2020,ND
2020-06-01,North Dakota,38,2628,64,48,0,2020-06,2020,ND
2020-06-02,North Dakota,38,2649,68,21,4,2020-06,2020,ND
2020-06-03,North Dakota,38,2682,69,33,1,2020-06,2020,ND
2020-06-04,North Dakota,38,2709,69,27,0,2020-06,2020,ND
2020-06-05,North Dakota,38,2748,74,39,5,2020-06,2020,ND
2020-06-06,North Dakota,38,2819,75,71,1,2020-06,2020,ND
2020-06-07,North Dakota,38,2864,75,45,0,2020-06,2020,ND
2020-06-08,North Dakota,38,2883,75,19,0,2020-06,2020,ND
2020-06-09,North Dakota,38,2904,75,21,0,2020-06,2020,ND
2020-06-10,North Dakota,38,2944,76,40,1,2020-06,2020,ND
2020-06-11,North Dakota,38,2983,77,39,1,2020-06,2020,ND
2020-06-12,North Dakota,38,3019,77,36,0,2020-06,2020,ND
2020-06-13,North Dakota,38,3061,77,42,0,2020-06,2020,ND
2020-06-14,North Dakota,38,3083,77,22,0,2020-06,2020,ND
2020-06-15,North Dakota,38,3104,77,21,0,2020-06,2020,ND
2020-06-16,North Dakota,38,3127,77,23,0,2020-06,2020,ND
2020-06-17,North Dakota,38,3170,78,43,1,2020-06,2020,ND
2020-06-18,North Dakota,38,3199,81,29,3,2020-06,2020,ND
2020-06-19,North Dakota,38,3232,82,33,1,2020-06,2020,ND
2020-06-20,North Dakota,38,3257,82,25,0,2020-06,2020,ND
2020-06-21,North Dakota,38,3294,83,37,1,2020-06,2020,ND
2020-06-22,North Dakota,38,3319,83,25,0,2020-06,2020,ND
2020-06-23,North Dakota,38,3326,84,7,1,2020-06,2020,ND
2020-06-24,North Dakota,38,3370,86,44,2,2020-06,2020,ND
2020-06-25,North Dakota,38,3402,87,32,1,2020-06,2020,ND
2020-06-26,North Dakota,38,3430,87,28,0,2020-06,2020,ND
2020-06-27,North Dakota,38,3467,87,37,0,2020-06,2020,ND
2020-06-28,North Dakota,38,3504,88,37,1,2020-06,2020,ND
2020-06-29,North Dakota,38,3548,88,44,0,2020-06,2020,ND
2020-06-30,North Dakota,38,3585,88,37,0,2020-06,2020,ND
2020-07-01,North Dakota,38,3624,89,39,1,2020-07,2020,ND
2020-07-02,North Dakota,38,3666,89,42,0,2020-07,2020,ND
2020-07-03,North Dakota,38,3731,89,65,0,2020-07,2020,ND
2020-07-04,North Dakota,38,3788,89,57,0,2020-07,2020,ND
2020-07-05,North Dakota,38,3825,89,37,0,2020-07,2020,ND
2020-07-06,North Dakota,38,3858,89,33,0,2020-07,2020,ND
2020-07-07,North Dakota,38,3903,89,45,0,2020-07,2020,ND
2020-07-08,North Dakota,38,3975,89,72,0,2020-07,2020,ND
2020-07-09,North Dakota,38,4074,89,99,0,2020-07,2020,ND
2020-07-10,North Dakota,38,4158,89,84,0,2020-07,2020,ND
2020-07-11,North Dakota,38,4247,91,89,2,2020-07,2020,ND
2020-07-12,North Dakota,38,4338,91,91,0,2020-07,2020,ND
2020-07-13,North Dakota,38,4446,91,108,0,2020-07,2020,ND
2020-07-14,North Dakota,38,4497,92,51,1,2020-07,2020,ND
2020-07-15,North Dakota,38,4569,92,72,0,2020-07,2020,ND
2020-07-16,North Dakota,38,4672,93,103,1,2020-07,2020,ND
2020-07-17,North Dakota,38,4796,94,124,1,2020-07,2020,ND
2020-07-18,North Dakota,38,4911,94,115,0,2020-07,2020,ND
2020-07-19,North Dakota,38,5023,96,112,2,2020-07,2020,ND
2020-07-20,North Dakota,38,5130,97,107,1,2020-07,2020,ND
2020-07-21,North Dakota,38,5211,98,81,1,2020-07,2020,ND
2020-07-22,North Dakota,38,5371,100,160,2,2020-07,2020,ND
2020-07-23,North Dakota,38,5497,101,126,1,2020-07,2020,ND
2020-07-24,North Dakota,38,5618,103,121,2,2020-07,2020,ND
2020-07-25,North Dakota,38,5740,103,122,0,2020-07,2020,ND
2020-07-26,North Dakota,38,5880,103,140,0,2020-07,2020,ND
2020-07-27,North Dakota,38,5990,103,110,0,2020-07,2020,ND
2020-07-28,North Dakota,38,6145,104,155,1,2020-07,2020,ND
2020-07-29,North Dakota,38,6231,106,86,2,2020-07,2020,ND
2020-07-30,North Dakota,38,6305,107,74,1,2020-07,2020,ND
2020-07-31,North Dakota,38,6473,107,168,0,2020-07,2020,ND
2020-08-01,North Dakota,38,6606,107,133,0,2020-08,2020,ND
2020-08-02,North Dakota,38,6664,109,58,2,2020-08,2020,ND
2020-08-03,North Dakota,38,6789,109,125,0,2020-08,2020,ND
2020-08-04,North Dakota,38,6937,111,148,2,2020-08,2020,ND
2020-08-05,North Dakota,38,7061,112,124,1,2020-08,2020,ND
2020-08-06,North Dakota,38,7181,113,120,1,2020-08,2020,ND
2020-08-07,North Dakota,38,7331,114,150,1,2020-08,2020,ND
2020-08-08,North Dakota,38,7512,116,181,2,2020-08,2020,ND
2020-08-09,North Dakota,38,7600,116,88,0,2020-08,2020,ND
2020-08-10,North Dakota,38,7717,117,117,1,2020-08,2020,ND
2020-08-11,North Dakota,38,7889,122,172,5,2020-08,2020,ND
2020-08-12,North Dakota,38,7974,124,85,2,2020-08,2020,ND
2020-08-13,North Dakota,38,8175,124,201,0,2020-08,2020,ND
2020-08-14,North Dakota,38,8326,125,151,1,2020-08,2020,ND
2020-08-15,North Dakota,38,8448,125,122,0,2020-08,2020,ND
2020-08-16,North Dakota,38,8591,129,143,4,2020-08,2020,ND
2020-08-17,North Dakota,38,8651,130,60,1,2020-08,2020,ND
2020-08-18,North Dakota,38,8786,132,135,2,2020-08,2020,ND
2020-08-19,North Dakota,38,8972,134,186,2,2020-08,2020,ND
2020-08-20,North Dakota,38,9246,134,274,0,2020-08,2020,ND
2020-08-21,North Dakota,38,9478,136,232,2,2020-08,2020,ND
2020-08-22,North Dakota,38,9740,139,262,3,2020-08,2020,ND
2020-08-23,North Dakota,38,9880,140,140,1,2020-08,2020,ND
2020-08-24,North Dakota,38,10004,141,124,1,2020-08,2020,ND
2020-08-25,North Dakota,38,10233,142,229,1,2020-08,2020,ND
2020-08-26,North Dakota,38,10471,142,238,0,2020-08,2020,ND
2020-08-27,North Dakota,38,10804,143,333,1,2020-08,2020,ND
2020-08-28,North Dakota,38,11114,143,310,0,2020-08,2020,ND
2020-08-29,North Dakota,38,11488,145,374,2,2020-08,2020,ND
2020-08-30,North Dakota,38,11706,146,218,1,2020-08,2020,ND
2020-08-31,North Dakota,38,11820,147,114,1,2020-08,2020,ND
2020-09-01,North Dakota,38,12004,149,184,2,2020-09,2020,ND
2020-09-02,North Dakota,38,12271,152,267,3,2020-09,2020,ND
2020-09-03,North Dakota,38,12633,154,362,2,2020-09,2020,ND
2020-09-04,North Dakota,38,12977,154,344,0,2020-09,2020,ND
2020-09-05,North Dakota,38,13338,159,361,5,2020-09,2020,ND
2020-09-06,North Dakota,38,13635,160,297,1,2020-09,2020,ND
2020-09-07,North Dakota,38,13805,160,170,0,2020-09,2020,ND
2020-09-08,North Dakota,38,13876,160,71,0,2020-09,2020,ND
2020-09-09,North Dakota,38,14114,161,238,1,2020-09,2020,ND
2020-09-10,North Dakota,38,14446,163,332,2,2020-09,2020,ND
2020-09-11,North Dakota,38,14687,167,241,4,2020-09,2020,ND
2020-09-12,North Dakota,38,15154,170,467,3,2020-09,2020,ND
2020-09-13,North Dakota,38,15580,171,426,1,2020-09,2020,ND
2020-09-14,North Dakota,38,15834,173,254,2,2020-09,2020,ND
2020-09-15,North Dakota,38,16067,175,233,2,2020-09,2020,ND
2020-09-16,North Dakota,38,16336,180,269,5,2020-09,2020,ND
2020-09-17,North Dakota,38,16726,185,390,5,2020-09,2020,ND
2020-09-18,North Dakota,38,17233,187,507,2,2020-09,2020,ND
2020-09-19,North Dakota,38,17610,195,377,8,2020-09,2020,ND
2020-09-20,North Dakota,38,17961,195,351,0,2020-09,2020,ND
2020-09-21,North Dakota,38,18247,196,286,1,2020-09,2020,ND
2020-09-22,North Dakota,38,18511,199,264,3,2020-09,2020,ND
2020-09-23,North Dakota,38,18984,206,473,7,2020-09,2020,ND
2020-09-24,North Dakota,38,19454,215,470,9,2020-09,2020,ND
2020-09-25,North Dakota,38,19888,222,434,7,2020-09,2020,ND
2020-09-26,North Dakota,38,20383,230,495,8,2020-09,2020,ND
2020-09-27,North Dakota,38,20727,234,344,4,2020-09,2020,ND
2020-09-28,North Dakota,38,20986,237,259,3,2020-09,2020,ND
2020-09-29,North Dakota,38,21404,242,418,5,2020-09,2020,ND
2020-09-30,North Dakota,38,21849,250,445,8,2020-09,2020,ND
2020-10-01,North Dakota,38,22221,259,372,9,2020-10,2020,ND
2020-10-02,North Dakota,38,22697,267,476,8,2020-10,2020,ND
2020-10-03,North Dakota,38,23137,274,440,7,2020-10,2020,ND
2020-10-04,North Dakota,38,23553,277,416,3,2020-10,2020,ND
2020-10-05,North Dakota,38,23865,280,312,3,2020-10,2020,ND
2020-10-06,North Dakota,38,24368,284,503,4,2020-10,2020,ND
2020-10-07,North Dakota,38,24861,308,493,24,2020-10,2020,ND
2020-10-08,North Dakota,38,25388,314,527,6,2020-10,2020,ND
2020-10-09,North Dakota,38,26044,325,656,11,2020-10,2020,ND
2020-10-10,North Dakota,38,26632,340,588,15,2020-10,2020,ND
2020-10-11,North Dakota,38,27269,343,637,3,2020-10,2020,ND
2020-10-12,North Dakota,38,27742,350,473,7,2020-10,2020,ND
2020-10-13,North Dakota,38,28250,362,508,12,2020-10,2020,ND
2020-10-14,North Dakota,38,28952,370,702,8,2020-10,2020,ND
2020-10-15,North Dakota,38,29658,375,706,5,2020-10,2020,ND
2020-10-16,North Dakota,38,30522,393,864,18,2020-10,2020,ND
2020-10-17,North Dakota,38,31266,404,744,11,2020-10,2020,ND
2020-10-18,North Dakota,38,31983,409,717,5,2020-10,2020,ND
2020-10-19,North Dakota,38,32642,413,659,4,2020-10,2020,ND
2020-10-20,North Dakota,38,33671,417,1029,4,2020-10,2020,ND
2020-10-21,North Dakota,38,34170,427,499,10,2020-10,2020,ND
2020-10-22,North Dakota,38,35057,436,887,9,2020-10,2020,ND
2020-10-23,North Dakota,38,35944,445,887,9,2020-10,2020,ND
2020-10-24,North Dakota,38,36879,453,935,8,2020-10,2020,ND
2020-10-25,North Dakota,38,37724,461,845,8,2020-10,2020,ND
2020-10-26,North Dakota,38,38246,466,522,5,2020-10,2020,ND
2020-10-27,North Dakota,38,39135,481,889,15,2020-10,2020,ND
2020-10-28,North Dakota,38,39912,493,777,12,2020-10,2020,ND
2020-10-29,North Dakota,38,41135,504,1223,11,2020-10,2020,ND
2020-10-30,North Dakota,38,42488,517,1353,13,2020-10,2020,ND
2020-10-31,North Dakota,38,43921,529,1433,12,2020-10,2020,ND
2020-11-01,North Dakota,38,45048,536,1127,7,2020-11,2020,ND
2020-11-02,North Dakota,38,46020,545,972,9,2020-11,2020,ND
2020-11-03,North Dakota,38,47192,561,1172,16,2020-11,2020,ND
2020-11-04,North Dakota,38,48306,573,1114,12,2020-11,2020,ND
2020-11-05,North Dakota,38,49842,601,1536,28,2020-11,2020,ND
2020-11-06,North Dakota,38,51607,618,1765,17,2020-11,2020,ND
2020-11-07,North Dakota,38,53209,633,1602,15,2020-11,2020,ND
2020-11-08,North Dakota,38,54310,644,1101,11,2020-11,2020,ND
2020-11-09,North Dakota,38,55463,649,1153,5,2020-11,2020,ND
2020-11-10,North Dakota,38,56357,679,894,30,2020-11,2020,ND
2020-11-11,North Dakota,38,57378,691,1021,12,2020-11,2020,ND
2020-11-12,North Dakota,38,59179,703,1801,12,2020-11,2020,ND
2020-11-13,North Dakota,38,60608,713,1429,10,2020-11,2020,ND
2020-11-14,North Dakota,38,62878,732,2270,19,2020-11,2020,ND
2020-11-15,North Dakota,38,63802,742,924,10,2020-11,2020,ND
2020-11-16,North Dakota,38,64891,749,1089,7,2020-11,2020,ND
2020-11-17,North Dakota,38,65973,775,1082,26,2020-11,2020,ND
2020-11-18,North Dakota,38,67236,791,1263,16,2020-11,2020,ND
2020-11-19,North Dakota,38,68618,801,1382,10,2020-11,2020,ND
2020-11-20,North Dakota,38,70022,824,1404,23,2020-11,2020,ND
2020-11-21,North Dakota,38,71546,840,1524,16,2020-11,2020,ND
2020-11-22,North Dakota,38,72689,846,1143,6,2020-11,2020,ND
2020-11-23,North Dakota,38,73403,852,714,6,2020-11,2020,ND
2020-11-24,North Dakota,38,74407,889,1004,37,2020-11,2020,ND
2020-11-25,North Dakota,38,75484,893,1077,4,2020-11,2020,ND
2020-11-26,North Dakota,38,76448,903,964,10,2020-11,2020,ND
2020-11-27,North Dakota,38,77238,908,790,5,2020-11,2020,ND
2020-11-28,North Dakota,38,77941,921,703,13,2020-11,2020,ND
2020-11-29,North Dakota,38,78664,926,723,5,2020-11,2020,ND
2020-11-30,North Dakota,38,79258,933,594,7,2020-11,2020,ND
2020-12-01,North Dakota,38,79661,960,403,27,2020-12,2020,ND
2020-12-02,North Dakota,38,80141,972,480,12,2020-12,2020,ND
2020-12-03,North Dakota,38,81111,983,970,11,2020-12,2020,ND
2020-12-04,North Dakota,38,81955,995,844,12,2020-12,2020,ND
2020-12-05,North Dakota,38,82510,1013,555,18,2020-12,2020,ND
2020-12-06,North Dakota,38,82987,1019,477,6,2020-12,2020,ND
2020-12-07,North Dakota,38,83348,1028,361,9,2020-12,2020,ND
2020-12-08,North Dakota,38,85688,1064,2340,36,2020-12,2020,ND
2020-12-09,North Dakota,38,86149,1081,461,17,2020-12,2020,ND
2020-12-10,North Dakota,38,86713,1109,564,28,2020-12,2020,ND
2020-12-11,North Dakota,38,87220,1136,507,27,2020-12,2020,ND
2020-12-12,North Dakota,38,87596,1158,376,22,2020-12,2020,ND
2020-12-13,North Dakota,38,87877,1158,281,0,2020-12,2020,ND
2020-12-14,North Dakota,38,88073,1163,196,5,2020-12,2020,ND
2020-12-15,North Dakota,38,88401,1176,328,13,2020-12,2020,ND
2020-12-16,North Dakota,38,88692,1201,291,25,2020-12,2020,ND
2020-12-17,North Dakota,38,89069,1210,377,9,2020-12,2020,ND
2020-12-18,North Dakota,38,89563,1231,494,21,2020-12,2020,ND
2020-12-19,North Dakota,38,89794,1237,231,6,2020-12,2020,ND
2020-12-20,North Dakota,38,90045,1237,251,0,2020-12,2020,ND
2020-12-21,North Dakota,38,90127,1239,82,2,2020-12,2020,ND
2020-12-22,North Dakota,38,90459,1244,332,5,2020-12,2020,ND
2020-12-23,North Dakota,38,90729,1249,270,5,2020-12,2020,ND
2020-12-24,North Dakota,38,90955,1267,226,18,2020-12,2020,ND
2020-12-25,North Dakota,38,91229,1271,274,4,2020-12,2020,ND
2020-12-26,North Dakota,38,91362,1271,133,0,2020-12,2020,ND
2020-12-27,North Dakota,38,91472,1273,110,2,2020-12,2020,ND
2020-12-28,North Dakota,38,91565,1277,93,4,2020-12,2020,ND
2020-12-29,North Dakota,38,91836,1283,271,6,2020-12,2020,ND
2020-12-30,North Dakota,38,92208,1289,372,6,2020-12,2020,ND
2020-12-31,North Dakota,38,92502,1299,294,10,2020-12,2020,ND
2021-01-01,North Dakota,38,92777,1316,275,17,2021-01,2021,ND
2021-01-02,North Dakota,38,92898,1317,121,1,2021-01,2021,ND
2021-01-03,North Dakota,38,93048,1317,150,0,2021-01,2021,ND
2021-01-04,North Dakota,38,93247,1319,199,2,2021-01,2021,ND
2021-01-05,North Dakota,38,93501,1336,254,17,2021-01,2021,ND
2021-01-06,North Dakota,38,93839,1341,338,5,2021-01,2021,ND
2021-01-07,North Dakota,38,94163,1348,324,7,2021-01,2021,ND
2021-01-08,North Dakota,38,94446,1360,283,12,2021-01,2021,ND
2021-01-09,North Dakota,38,94566,1360,120,0,2021-01,2021,ND
2021-01-10,North Dakota,38,94724,1360,158,0,2021-01,2021,ND
2021-01-11,North Dakota,38,94838,1360,114,0,2021-01,2021,ND
2021-01-12,North Dakota,38,94976,1363,138,3,2021-01,2021,ND
2021-01-13,North Dakota,38,95142,1364,166,1,2021-01,2021,ND
2021-01-14,North Dakota,38,95385,1372,243,8,2021-01,2021,ND
2021-01-15,North Dakota,38,95621,1395,236,23,2021-01,2021,ND
2021-01-16,North Dakota,38,95736,1403,115,8,2021-01,2021,ND
2021-01-17,North Dakota,38,95886,1406,150,3,2021-01,2021,ND
2021-01-18,North Dakota,38,95956,1406,70,0,2021-01,2021,ND
2021-01-19,North Dakota,38,96093,1408,137,2,2021-01,2021,ND
